Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1564570369000,d8:0d:17:3f:04:2d,-87,STARNET-MIRA,14.47569954,48.99122698,10,[WPA2-PSK-CCMP][WPS][ESS],,12412
1564503757000,d8:0d:17:6f:eb:68,-83,Gazakovi,14.43725814,48.98558024,4,[WPA2-PSK-CCMP][WPS][ESS],,42427
1564504595000,d8:0d:17:70:c9:c8,-78,Bokas_servis_O2,14.42649209,48.98842989,3,[WPA2-PSK-CCMP][WPS][ESS],,102457
1588691508000,d8:0d:17:92:c1:8e,-90,,14.30708458,48.80030838,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1564503388000,d8:0d:17:ac:82:6a,-87,STARNET_AV,14.44102747,48.9831244,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,22417
1584895371000,d8:0d:17:b8:c4:dc,-81,Obcerstveni_vltavan,14.30399964,48.79619534,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,72442
1565374618000,d8:0d:17:c3:c6:c3,-85,STARNET Moskvovi,14.32202818,48.81237541,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564504477000,d8:0d:17:de:65:1f,-81,mumlavec horni 5ghz,14.42686586,48.98820301,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5220
1564504605000,d8:0d:17:de:65:20,-74,mumlavec horni 2.4ghz,14.42655087,48.98829228,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564570097000,d8:0d:17:de:6a:ff,-86,Simona_2.4G,14.47939119,48.97563243,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564503357000,d8:50:e6:c5:d0:80,-86,OH,14.44134327,48.9827341,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,132472
1564503882000,d8:50:e6:c6:88:44,-86,Twinx,14.43611695,48.98643348,4,[WPA2-PSK-CCMP][WPS][ESS],,12412
1589042020000,d8:50:e6:c8:16:80,-84,George,14.31005103,48.8007736,16,[WPA2-PSK-CCMP][ESS],,112462
1564570551000,d8:50:e6:c8:ed:08,-83,Souhrada,14.47733073,49.00549411,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1564502773000,d8:50:e6:ca:02:ac,-84,Arwen,14.4426419,48.98262661,4,[WPA2-PSK-CCMP][WPS][ESS],,52432
1564503920000,d8:50:e6:cc:17:90,-86,BEZDREV_STE24SIM,14.43547078,48.98675475,3,[WPA2-PSK-CCMP][WPS][ESS],,12412
1564232887000,d8:5d:4c:86:0b:62,-88,STARNET Fosum,14.31060657,48.80315663,3,[WEP][ESS],,12412
1565374356000,d8:5d:4c:86:0b:76,-68,honza net,14.32029499,48.80954044,3,[WPA2-PSK-CCMP+TKIP-preauth][ESS],,12412
1564503701000,d8:5d:4c:86:1d:38,-77,STARNET-Stiskalova,14.43757889,48.98481549,6,[WPA2-PSK-CCMP-preauth][ESS],,12412
1589041238000,d8:5d:4c:86:23:42,-80,PAVLOVA - Starnet,14.30475971,48.80323315,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,132472
1564232598000,d8:5d:4c:aa:24:a0,-81,saintevelik,14.31471165,48.80631166,10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,52432
1564504218000,d8:5d:4c:c0:c9:1c,-88,Starnet-2128,14.43134289,48.98786358,3,[WPA-PSK-CCMP][ESS],,102457
1564503472000,d8:5d:4c:ce:d9:4c,-75,bublina,14.44029762,48.98333949,3,[WPA2-PSK-CCMP-preauth][ESS],,102457
1564503694000,d8:5d:4c:ce:fd:64,-78,STARNET_Zuzana,14.43759522,48.98477534,7,[WPA2-PSK-CCMP-preauth][ESS],,72442
1564503441000,d8:5d:4c:cf:06:62,-88,Karol,14.44078443,48.98339101,4,[WEP][ESS],,92452
1564570418000,d8:5d:4c:d2:ee:8a,-66,VitogazCR,14.48093533,48.99780409,13,[WEP][ESS],,72442
1564570219000,d8:5d:4c:d5:a6:a7,-91,841114114,14.47208129,48.98035548,10,[WPA2-EAP-CCMP-preauth][ESS],,112462
1564503697000,d8:5d:4c:f2:8b:30,-86,Horelica,14.43756859,48.98478469,7,[WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1588691642000,d8:5d:4c:f2:ce:0c,-84,carstar,14.30930544,48.80052902,6,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,52432
1564504036000,d8:5d:4c:fb:90:e0,-82,Alenka,14.43468107,48.98811625,3,[WPA2-PSK-CCMP+TKIP-preauth][ESS],,92452
1564504243000,d8:5d:4c:fb:c1:1c,-90,polasek,14.43089319,48.98782733,6,[WEP][ESS],,112462
1564504453000,d8:b6:b7:8e:6f:f0,-90,Ezechiel,14.42728602,48.98839798,3,[WPA2-PSK-CCMP][ESS],,112462
1564570135000,d8:b6:b7:8e:dc:dd,-88,Internet O2,14.47650038,48.97747842,12,[WPA2-PSK-CCMP][WPS][ESS],,112462
1564570010000,d8:b6:b7:8e:f6:e1,-88,Internet_E0,14.4791266,48.97326895,6,[WPA2-PSK-CCMP][WPS][ESS],,42427
1564231896000,d8:b6:b7:99:5c:83,-74,ordinace,14.31239221,48.80645453,6,[WPA2-PSK-CCMP][ESS],,12412
1564503655000,d8:b6:b7:a2:fd:ce,-85,Internet_CD,14.43747185,48.98437638,4,[WPA2-PSK-CCMP][WPS][ESS],,92452
1564570251000,d8:b6:b7:ab:31:09,-88,Internet_08,14.47179241,48.98380075,11,[WPA2-PSK-CCMP][WPS][ESS],,112462
1564570156000,d8:b6:b7:bf:52:6c,-85,Vodafone Internet_6B,14.47441945,48.97841339,10,[WPA2-PSK-CCMP][ESS],,122467
1564232974000,d8:b6:b7:fb:07:3d,-87,Vodafone Internet_3C,14.30991143,48.80209869,7,[WPA2-PSK-CCMP][ESS],,132472
1564570258000,da:0f:99:20:e3:2a,-81,DIRECT-2a-HP M102 LaserJet,14.47166461,48.98453578,13,[WPA2-PSK-CCMP][WPS][ESS][P2P],,62437
1564570216000,dc:09:4c:f8:2c:9b,-84,HUAWEI-B310-2C9B,14.47229341,48.97993743,10,[WPA2-PSK-CCMP][ESS],,112462
1588691712000,dc:4a:3e:a1:a0:7c,-74,DIRECT-7B-HP DeskJet 5570 series,14.31058881,48.8009187,4,[WPA2-PSK-CCMP][WPS][ESS][P2P],,132472
1565374325000,dc:72:9b:d0:af:71,-80,Honor 10,14.32060937,48.80914465,3,[WPA2-PSK-CCMP][ESS],,62437
1564232141000,dc:9f:db:06:cf:42,-73,opennet.centrum7aV,14.31526467,48.80781186,4,[WPA2-PSK-CCMP][ESS],,-5700
1564231669000,dc:9f:db:0c:42:51,-71,opennet.plesivec6a,14.31387484,48.80608738,3,[ESS],,-5500
1565374142000,dc:9f:db:0c:43:27,-76,opennet.dulni4a_H,14.31974726,48.80696719,3,[WPA2-PSK-CCMP][ESS],,-5580
1565374229000,dc:9f:db:0c:8e:14,-77,STARNET-237-Kri-442N,14.32103799,48.80785229,4,[ESS],,-5660
1588691646000,dc:9f:db:0e:a1:30,-68,STARNET-000-Ple-353N,14.30938896,48.80054092,9,[ESS],,-5640
1564503917000,dc:9f:db:2a:77:e5,-88,necossnet/wds8,14.43550072,48.98671263,3,[ESS],,-5500
1564570209000,dc:9f:db:32:f1:e7,-71,inet4_savoy_c,14.47278993,48.97909581,10,[ESS],,-5600
1564231813000,dc:9f:db:3a:1d:3a,-71,opennet.nastrani2a_V,14.31225938,48.80557928,4,[ESS],,-5660
1564570425000,dc:9f:db:4f:90:62,-89,CRa,14.48163927,48.99885924,12,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP][ESS],,132472
1564503628000,dc:9f:db:50:f8:16,-85,inet4_j.bendy_a,14.43764023,48.98399571,3,[ESS],,-5500
1564570244000,dc:9f:db:52:83:31,-88,TSNET.Move21,14.47169387,48.98327288,11,[ESS],,-5500
1564231717000,dc:9f:db:54:0c:4d,-68,opennet.plesivec7aH,14.31329419,48.80579489,3,[ESS],,-5680
1565374216000,dc:9f:db:5a:71:5d,-59,STARNET-250-Kri-442N,14.32094024,48.80762655,5,[ESS],,-5560
1564503920000,dc:9f:db:6e:74:66,-86,,14.43547078,48.98675475,3,[ESS],,-5320
1564503558000,dc:9f:db:72:43:a7,-85,www.jbendynet.cz-29,14.43853718,48.98338928,4,[WEP][ESS],,-5660
1565375311000,dc:9f:db:90:29:ec,-87,mynet.mir2,14.32155513,48.81527783,3,[ESS],,42427
1564232752000,dc:9f:db:94:83:e8,-64,kolbl.opennet,14.31199613,48.80495417,3,[ESS],,112462
1564570052000,dc:9f:db:e7:ea:2b,-84,,14.47883725,48.97479234,12,[WPA2-PSK-CCMP][ESS],,12412
1564570024000,dc:9f:db:e7:ec:61,-86,,14.47878888,48.97440777,6,[WPA2-PSK-CCMP][ESS],,12412
1564570024000,dc:9f:db:f7:7c:cc,-87,,14.47878888,48.97440777,6,[WPA2-PSK-CCMP][ESS],,12412
1564570233000,dc:9f:db:f7:81:2b,-90,,14.4716233,48.9823261,10,[WPA2-PSK-CCMP][ESS],,112462
1564570149000,de:0d:17:0b:66:ba,-88,,14.47504393,48.97807226,11,[WPA2-PSK-CCMP][ESS],,22417
1564570428000,de:9f:db:4f:90:62,-86,CRA_NAC,14.48195859,48.99932093,11,[WPA2-EAP-CCMP][ESS],,132472
1564570153000,de:9f:db:8d:90:dd,-78,The_Pub_mg,14.47452792,48.97832327,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,32422
1564570024000,de:9f:db:e7:e8:69,-90,Serverovna,14.47878888,48.97440777,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564570048000,de:9f:db:e7:ea:2b,-76,Serverovna,14.47880726,48.97478612,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564570024000,de:9f:db:e7:ec:61,-85,Serverovna,14.47878888,48.97440777,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564570024000,de:9f:db:f7:7c:cc,-84,SCRS,14.47878888,48.97440777,6,[WPA2-PSK-CCMP][ESS],,12412
1564570233000,de:9f:db:f7:81:2b,-86,Serverovna,14.4716233,48.9823261,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1564503451000,e0:3f:49:1d:3e:e0,-88,Net-woR,14.44074558,48.98337473,3,[WPA2-PSK-CCMP][WPS][ESS],,62437
1565374613000,e0:3f:49:23:65:78,-87,autoskola,14.32197193,48.81231504,4,[WPA2-PSK-CCMP][WPS][ESS],,112462
1565374609000,e0:3f:49:23:65:79,-88,autoskola-zaci,14.32189587,48.81227078,4,[WPA2-PSK-CCMP][ESS],,112462
1589041238000,e0:3f:49:41:6a:50,-91,Skoda2,14.30475971,48.80323315,3,[WPA2-PSK-CCMP][ESS],,62437
1564570100000,e0:3f:49:42:32:68,-88,MK21,14.47922723,48.97574748,16,[WPA2-PSK-CCMP][WPS][ESS],,12412
1564570090000,e0:3f:49:50:60:00,-87,Internet_new,14.47936659,48.97523592,11,[WPA2-PSK-CCMP][WPS][ESS],,22417
1564503411000,e0:46:9a:51:a0:5b,-90,dedavaclav,14.44080789,48.98345149,4,[WPA2-PSK-CCMP][WPS][ESS],,22417
1564570149000,e0:8f:ec:00:d7:ea,-84,Apartmany:Sirius,14.47504393,48.97807226,11,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
1564232935000,e0:8f:ec:00:da:c6,-81,subway,14.31029042,48.80253427,7,[WPA2-PSK-CCMP][ESS],,62437
1564503910000,e0:8f:ec:00:dd:db,-83,wanna,14.43563562,48.98665951,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,52432
1564504509000,e0:8f:ec:00:e1:0e,-83,xenicka2,14.42646794,48.98849611,6,[WPA2-PSK-CCMP][ESS],,112462
1564570156000,e0:cb:4e:3b:a2:7a,-86,TheHolyOne,14.47441945,48.97841339,10,[WPA2-PSK-TKIP][ESS],,62437
1564503804000,e0:cb:4e:e4:f3:e9,-84,Starnet_SC,14.43696378,48.98624853,4,[WPA2-PSK-CCMP][ESS],,62437
1564232319000,e2:37:bf:b4:7f:2b,-86,DIRECT-03-BMW65271,14.31744694,48.80786366,5,[WPA2-PSK-CCMP][WPS][ESS][P2P],,112462
1565375268000,e4:18:6b:78:7f:11,-79,ira_net,14.32125095,48.815331,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
1564570216000,e4:18:6b:78:d4:d1,-88,Internet_D4D1,14.47229341,48.97993743,10,[WPA2-PSK-CCMP][ESS],,112462
1565374120000,e4:18:6b:d8:12:61,-84,Internet_60,14.31938588,48.80677104,4,[WPA2-PSK-CCMP][WPS][ESS],,42427
1564503980000,e4:6f:13:62:aa:54,-85,Nashku_DLink,14.43504719,48.98743701,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565374766000,e4:8d:8c:0e:15:13,-63,AP_13,14.32242708,48.81361269,6,[ESS],,-5200
1564232306000,e4:8d:8c:4c:00:ce,-90,GS-connect,14.31742832,48.80775196,6,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,82447
1584895371000,e4:8d:8c:4c:31:19,-67,Vltavan-Kancl,14.30399964,48.79619534,10,[WPA2-PSK-CCMP][ESS],,12412
1564503458000,e4:8d:8c:54:9d:e9,-76,Novak,14.440616,48.98336382,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,72442
1564570317000,e4:8d:8c:5c:20:04,-81,STARNET-Pek35-Ner63,14.47416441,48.9890804,10,[ESS],,-5560
1564570251000,e4:8d:8c:61:a8:ab,-89,STARNET-121,14.47179241,48.98380075,11,[ESS],,-5540
1564570226000,e4:8d:8c:61:a8:af,-87,STARNET-210-123-01,14.47167247,48.98134336,10,[ESS],,-5580
1564503565000,e4:8d:8c:61:a8:e5,-92,STARNET-280-633-60,14.43852212,48.98349229,4,[ESS],,-5500
1564503461000,e4:8d:8c:61:a9:05,-71,STARNET-290-615-01,14.44055597,48.98336609,4,[ESS],,-5520
1564570195000,e4:8d:8c:61:a9:0d,-88,STARNET-230-261-22,14.4735369,48.97857259,9,[ESS],,-5520
1564570442000,e4:8d:8c:61:aa:f3,-82,STARNET-170-427-21,14.48357346,49.00132466,12,[ESS],,-5600
1564570460000,e4:8d:8c:61:ab:93,-86,STARNET-165-427-21,14.48422471,49.00216535,12,[ESS],,-5540
1564502773000,e4:8d:8c:61:ac:45,-77,STARNET-30-725-08,14.4426419,48.98262661,4,[ESS],,-5500
1564570219000,e4:8d:8c:76:c8:74,-79,STARNET-190-821-12,14.47208129,48.98035548,10,[ESS],,-5520
1564503857000,e4:8d:8c:76:ca:44,-86,STARNET-250-885-21,14.43628048,48.98628197,5,[ESS],,-5560
1564570376000,e4:8d:8c:86:d3:cd,-89,Lubos,14.47649545,48.99216966,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,42427
1564504068000,e4:8d:8c:8a:3d:30,-86,ZAVADILKA_JAHN-2,14.43407231,48.98808979,3,[WPA2-PSK-CCMP][WPS][ESS],,12412
1564570205000,e4:8d:8c:93:46:b9,-87,DANTEM,14.47303256,48.97881649,10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,32422
1589042049000,e4:8d:8c:96:cb:33,-90,,14.3105382,48.80088216,3,[WPA2-PSK-CCMP][ESS],,-5200
1588691571000,e4:8d:8c:96:ce:1f,-71,STARNET-210-881-30,14.30797921,48.80037854,3,[ESS],,-5500
1564570355000,e4:8d:8c:98:9d:1a,-79,STARNET-280-813-12,14.47445121,48.9896034,12,[ESS],,-5560
1565375316000,e4:8d:8c:98:9f:44,-89,STARNET-180-14-1-42,14.32159789,48.81526173,3,[ESS],,-5600
1564570205000,e4:8d:8c:98:a1:a4,-79,STARNET-310-971-02,14.47303256,48.97881649,10,[ESS],,-5580
1564570226000,e4:8d:8c:98:a4:56,-86,STARNET-40-873-41,14.47167247,48.98134336,10,[ESS],,-5680
1564570373000,e4:8d:8c:98:a4:6a,-84,STARNET-300-022-50,14.47616716,48.99176661,10,[ESS],,-5540
1564570111000,e4:8d:8c:98:a5:8a,-86,STARNET-280-041-53,14.47786163,48.97632325,16,[ESS],,-5660
1564570251000,e4:8d:8c:a5:e0:e4,-88,soprazska,14.47179241,48.98380075,11,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,92452
1564503461000,e4:8d:8c:b5:65:0d,-66,STARNET-250-615-01,14.44055597,48.98336609,4,[ESS],,-5500
1564502749000,e4:8d:8c:b5:e7:9f,-76,BEZDREVBe24s3,14.44265921,48.98234284,3,[ESS],,-5300
1589042089000,e4:8d:8c:c3:7c:af,-89,TSNET.Nadrazi2,14.31094145,48.80100574,5,[ESS],,-5180
1564504079000,e4:8d:8c:db:40:af,-78,BEZDREV1S1,14.43386653,48.98802587,3,[ESS],,-5180
1589042052000,e4:8d:8c:f7:91:9e,-76,TSNET.Lidl-Vetrni,14.31057851,48.80089712,3,[ESS],,-5540
1564503458000,e4:be:ed:01:01:fb,-84,Wifi-sevcik,14.440616,48.98336382,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1588691546000,e4:be:ed:03:20:3e,-82,MatejNet,14.30758657,48.80042899,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,102457
1588691696000,e4:be:ed:04:e9:3f,-83,STARNET-.-Barta,14.31038215,48.80080578,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,32422
1589041238000,e4:be:ed:04:f7:e5,-64,Vaclavikovi,14.30475971,48.80323315,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
1564570216000,e4:be:ed:05:66:c6,-81,STARNET-Mike,14.47229341,48.97993743,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1588691675000,e4:be:ed:07:03:08,-80,STARNET--Kotlar,14.30999318,48.80070411,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564570502000,e4:be:ed:07:0b:b9,-75,Jidelna,14.48069358,49.00293994,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1589042020000,e4:be:ed:07:0b:e6,-72,STARNET-Vasek,14.31005103,48.8007736,16,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,42427
1564503778000,e4:be:ed:07:1b:fe,-83,5P20B,14.43716294,48.98587567,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564503652000,e4:be:ed:07:2b:da,-88,Zdenda,14.43747907,48.98432987,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1564570017000,e4:be:ed:07:2e:eb,-76,Its my life!,14.4789818,48.97370677,8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,82447
1565374644000,e4:be:ed:07:31:7f,-89,STARNET-Pavlinova,14.32224365,48.81268229,5,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,52432
1588691569000,e4:be:ed:07:37:88,-86,Dusan,14.30794293,48.80037288,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1564503561000,e4:be:ed:07:5e:52,-85,Bendy_2/1,14.43852692,48.98343653,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,102457
1588691513000,e4:be:ed:07:74:dc,-65,STARNET-.-Ludackova,14.30711293,48.80034136,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,102457
1564503472000,e4:be:ed:0d:f7:22,-83,STARNET_Paja,14.44029762,48.98333949,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
1564570279000,e4:be:ed:0e:06:4a,-88,STARNET_Sykorka,14.47261562,48.98729025,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,22417
1564570156000,e4:be:ed:0e:31:06,-87,STARNET_BENONI,14.47441945,48.97841339,10,[WPA2-PSK-CCMP][ESS],,52432
1564503378000,e4:be:ed:10:bb:7a,-88,sekim2G,14.44109254,48.98297957,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1564504117000,e4:be:ed:10:bd:8d,-89,Homer 2 4 GHz,14.43320947,48.98774386,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,132472
1564504538000,e4:be:ed:12:fa:45,-67,Milosovy rude trenyrky,14.42626651,48.98883892,3,[WPA2-PSK-CCMP][ESS],,52432
1564504549000,e4:be:ed:12:fa:4a,-88,Yoparatta uso-tsuki,14.42624343,48.98890065,3,[WPA2-PSK-CCMP][ESS],,-5220
1565374334000,e4:be:ed:1b:09:70,-89,dilna,14.32051606,48.80925089,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,72442
1564504446000,e4:be:ed:30:e6:0e,-64,STARNET_Tomec,14.42742748,48.98843936,3,[WPA2-PSK-CCMP][ESS],,42427
1588691511000,e4:be:ed:31:08:28,-85,STARNET_Krskova,14.30709098,48.80031229,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,82447
1564503645000,e4:be:ed:31:15:25,-74,STARNET_Prochazka,14.43752395,48.98422428,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,32422
1565374954000,e4:be:ed:31:20:f6,-83,STARNET-Dlouha,14.31968812,48.81522279,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,92452
1564570286000,e4:be:ed:31:23:1c,-82,Sotola,14.47326343,48.98816005,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
1564569983000,e4:be:ed:31:27:45,-88,STARNET_2745,14.4795718,48.97263353,13,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,92452
1564570428000,e4:be:ed:31:2b:ff,-87,STARNET_2bff,14.48195859,48.99932093,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1564232821000,e4:be:ed:31:35:32,-68,STARNET-Bulharia,14.31053835,48.80416776,8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,82447
1564503938000,e4:be:ed:31:68:04,-88,STARNET-MATHES,14.43537143,48.98698506,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564570093000,e4:be:ed:31:82:7b,-79,PRALINES,14.47956525,48.97537795,11,[WPA2-PSK-CCMP][WPS][ESS],,42427
1564503472000,e4:be:ed:31:a6:f2,-84,STARNET_Lang,14.44029762,48.98333949,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,82447
1564503733000,e4:be:ed:31:b3:72,-77,Sach,14.43739039,48.98526049,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,102457
1564570264000,e4:be:ed:31:b4:df,-88,jezunet2,14.47179034,48.98526847,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,22417
1564231945000,e4:be:ed:50:4a:37,-73,Slípkovi,14.31288654,48.80688992,9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1564232966000,e4:be:ed:50:57:2f,-83,,14.30997927,48.80220016,7,[WPA2-PSK-CCMP][ESS],,22417
1564232966000,e4:be:ed:50:57:31,-84,,14.30997927,48.80220016,7,[WPA2-PSK-CCMP+TKIP][ESS],,22417
1564231756000,e4:be:ed:50:7d:e5,-88,STARNET-Kotlar,14.31272912,48.80555825,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1564504588000,e4:be:ed:65:48:bb,-65,Nuki,14.42642175,48.98852346,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,82447
1564503987000,e4:be:ed:69:28:f9,-88,Tesar_Kollerova,14.43495252,48.98748878,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1564233018000,e4:be:ed:69:3a:06,-81,STARNET_Vokralova,14.31013241,48.80153957,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,82447
1564570135000,e4:be:ed:69:3a:15,-89,NECOSS - Sv.Jelen,14.47650038,48.97747842,12,[ESS],,22417
1565375290000,e4:be:ed:69:42:44,-82,Cimerhanzl-puda,14.32154896,48.81538098,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,102457
1565374434000,e4:be:ed:69:45:e6,-89,Holik,14.31989298,48.81061422,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,72442
1565374177000,e4:be:ed:69:49:7e,-72,STARNET-.-Neubert,14.32042422,48.80727475,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,92452
1564504001000,e4:be:ed:69:4c:df,-85,STARNET_Zdenka,14.43485334,48.98764574,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,32422
1564502746000,e4:be:ed:69:4e:b5,-80,MATRIX,14.44265125,48.98228399,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1564570272000,e4:be:ed:69:56:08,-80,STARNET_Drvotova,14.47205983,48.98636784,12,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
1584895250000,e4:be:ed:69:58:f6,-71,STARNET_58f6,14.30602509,48.7965228,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,92452
1584895251000,e4:be:ed:69:5f:09,-68,STARNET_Kordikovi,14.30600798,48.79653008,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1564233036000,e4:be:ed:69:74:df,-78,STARNET_Dementieva,14.31042608,48.80144608,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,92452
1565374042000,e4:be:ed:69:76:15,-86,toyota239,14.31800616,48.80613664,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1564232878000,e4:be:ed:78:3c:cb,-89,STARNET-.-Helcl,14.31058776,48.80327988,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1564503850000,e4:be:ed:78:ba:b6,-74,netis_78BAB6,14.43626023,48.98638641,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
